"company_id","company","company_revenue","company_employees","company_industry","no_of_stars","no_of_reviews"
"c_2172","Williams-Sonoma, Inc.","","","",3.700000048,1690
"c_2173","Willis Towers Watson","More than $10B (USD)","10,000+","Consulting and Business Services",3.79999995231628,779
"c_2174","Windstream","$5B to $10B (USD)","10,000+","Telecommunications",3.299999952,1187
"c_2175","Windstream Communications","$5B to $10B (USD)","10,000+","Telecommunications",3.299999952,1187
"c_2176","Wipro LTD","","10,000+","Transport and Freight",3.79999995231628,11485
"c_2177","Wish","","Less than 10,000","Internet and Software",4,17
"c_2178","Wolters Kluwer","$5B to $10B (USD)","10,000+","Media, News and Publishing",3.70000004768372,559
"c_2179","Wolverine Trading","","","",4.099999905,10
"c_2180","Women's World Banking","","","",4,4
"c_2181","Wood","","","Agriculture and Extraction",4,944
"c_2182","Workbridge Associates","","Less than 10,000","Human Resources and Staffing",3.40000009536743,40
"c_2183","Workday","$1B to $5B (USD)","","Internet and Software",3.90000009536743,56
"c_2184","World Fuel","More than $10B (USD)","Less than 10,000","Energy and Utilities",3.40000009536743,99
"c_2186","Wunderman","","","",3.90000009536743,197
"c_2189","Wycliffe Bible Translators","","","",4.40000009536743,14
"c_2190","Wyndham Hotels & Resorts","","","",3.90000009536743,63
"c_2194","XL Catlin","","","",4,81
"c_2195","XLA","","","",3.09999990463257,15
"c_2196","XPO Logistics, Inc.","$1B to $5B (USD)","10,000+","Transport and Freight",3.29999995231628,3484
"c_2191","Xactly Corporation","","","",4,7
"c_2192","Xandr","","","",NA,NA
"c_2193","Xilinx","$1B to $5B (USD)","Less than 10,000","Industrial Manufacturing",3.90000009536743,96
"c_2197","Xylem","","","Industrial Manufacturing",3.59999990463257,276
"c_2198","Yamaha","Less than $1B (USD)","Less than 10,000","Industrial Manufacturing",4.09999990463257,170
"c_2199","Yapstone","","","",3.5,30
"c_2200","Yelp","Less than $1B (USD)","Less than 10,000","Internet and Software",3.59999990463257,326
"c_2201","Yodlee","","Less than 10,000","Internet and Software",3.900000095,61
"c_2202","YourMechanic","","Less than 10,000","Auto",2.79999995231628,4
"c_2203","Youth Policy Institute","Less than $1B (USD)","Less than 10,000","Organization",4,108
"c_2207","ZEISS Group","Less than $1B (USD)","10,000+","Industrial Manufacturing",3.59999990463257,251
"c_2216","ZF","","","Industrial Manufacturing",3.90000009536743,1166
"c_2220","ZIN TECHNOLOGIES INC.","","","",3.79999995231628,11
"c_2204","Zachary Piper Solutions","Less than $1B (USD)","Less than 10,000","Internet and Software",3.79999995231628,4
"c_2205","Zazzle","","","",3.70000004768372,58
"c_2206","Zeiss","Less than $1B (USD)","10,000+","Industrial Manufacturing",3.59999990463257,251
"c_2208","Zelis Healthcare","","","Health Care",2.59999990463257,29
"c_2209","ZeniMax Media Inc.","","","",4.40000009536743,11
"c_2210","Zenith","","","",3.5,358
"c_2211","ZestFinance","","","",3,3
"c_2213","Zeta Global","","","",3,15
"c_2214","Zeus","","","",4,34
"c_2215","Zeus Living","","","",NA,NA
"c_2217","Zilker Partners","","","",NA,NA
"c_2218","Zillow Group","Less than $1B (USD)","Less than 10,000","Real Estate",4,80
"c_2219","Zimmerman Advertising","","","",2.90000009536743,68
"c_2221","Zingbox","","","",NA,NA
"c_2222","Zipcar","Less than $1B (USD)","Less than 10,000","Auto",3.599999905,47
"c_2223","ZocDoc","","Less than 10,000","Internet and Software",3.5,45
"c_2224","Zodiac Aerospace","","","Transport and Freight",3.29999995231628,1133
"c_2225","Zot Inc.","","","",NA,NA
"c_2226","Zotec Partners","","Less than 10,000","Health Care",3,87
"c_2227","Zscaler","","Less than 10,000","Internet and Software",4.099999905,16
"c_2229","Zumba Fitness, LLC","","","Consumer Goods and Services",4,10
"c_2230","Zumper","Less than $1B (USD)","Less than 10,000","Real Estate",4.30000019073486,3
"c_2231","Zurich North America","More than $10B (USD)","10,000+","Insurance",3.70000004768372,687
"c_2232","Zynga","","","",3.79999995231628,79
"c_2","[24]7","Less than $1B (USD)","10,000+","Computers and Electronics",3.90000009536743,211
"c_202","aThingz","","","",NA,NA
"c_95","alliantgroup","","Less than 10,000","Consulting and Business Services",2.5,43
"c_201","athenahealth","","Less than 10,000","Internet and Software",3.700000048,245
"c_234","b.well","","","",NA,NA
"c_305","bluebird bio","","","",4,2
"c_360","cableyou","","","",NA,NA
"c_458","citius tech","","","",4,68
"c_523","comScore","","","",3.5,62
"c_612","ddms","","","",2.59999990463257,5
"c_625","devwrx","","","",NA,NA
"c_655","doTERRA International","","","Consumer Goods and Services",4.40000009536743,149
"c_659","drawbridge","","","",4.699999809,3
"c_685","eBay Inc.","","10,000+","Internet and Software",4,1531
"c_696","eHire, LLC","","","",NA,NA
"c_735","eQHealth Solutions","","","",2.5,30
"c_742","eSpark","","","",3,2
"c_702","elicit","","","",NA,NA
"c_730","enVista","","","",3.59999990463257,11
"c_905","goPuff","","","Consumer Goods and Services",2.59999990463257,48
"c_981","hiretual.com","","","",NA,NA
"c_1019","iD Tech","","","",4.5,39
"c_1026","iHeartMedia, Inc.","$5B to $10B (USD)","10,000+","Media, News and Publishing",3.700000048,1087
"c_1027","iHerb","","","",3.5,33
"c_1081","iRobot Corporation","","","",4.099999905,20
"c_1083","iSpot.tv, Inc.","","","",NA,NA
"c_1078","ipsy","","","",4,4
"c_1118","jump ramp","","","",NA,NA
"c_1162","ktMINE","","","",NA,NA
"c_1235","lululemon athletica","","","",4.300000191,413
"c_1246","maconit","","","",NA,NA
"c_1334","momofuku","","","",4.30000019073486,12
"c_1359","myCOI","","Less than 10,000","Insurance",3.79999995231628,6
"c_1655","realtor.com","","Less than 10,000","Internet and Software",3.599999905,36
"c_1740","securonix","","","",1.70000004768372,6
"c_1828","stanleyreid","","","",NA,NA
"c_1838","stearns bank","","","Banks and Financial Services",2.79999995231628,5
"c_1866","sweetgreen","","Less than 10,000","Food and Beverages",3.70000004768372,201
"c_1960","thoughtmatrix","","","",NA,NA
"c_1962","thredUP Inc","","Less than 10,000","Retail",2.900000095,99
"c_1964","thrivecausemetics.com","","","",NA,NA
"c_2025","uJoynus","Less than $1B (USD)","Less than 10,000","Industrial Manufacturing",3.79999995231628,34
"c_2071","usajobs.gov","","10,000+","Government",4.30000019073486,4227
"c_2212","zesty.ai","","","",NA,NA
"c_2228","zulily","","Less than 10,000","Retail",3.20000004768372,367
